DATE,OPEN,HIGH,LOW,CLOSE,VOLUME
2019-07-30,23.0,24.0,23.0,24.0,56000
2019-07-31,22.5,22.5,22.5,22.5,4000
2019-08-01,22.5,22.5,22.5,22.5,0
2019-08-02,22.5,22.5,22.5,22.5,0
2019-08-05,23.450000762939453,23.600000381469727,23.450000762939453,23.5,12000
2019-08-06,23.5,23.5,23.5,23.5,0
2019-08-07,22.600000381469727,22.600000381469727,20.0,20.450000762939453,40000
2019-08-08,21.450000762939453,21.5,21.0,21.5,12000
2019-08-09,20.450000762939453,20.450000762939453,20.450000762939453,20.450000762939453,4000
2019-08-13,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,4000
2019-08-14,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,0
2019-08-16,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,0
2019-08-19,19.450000762939453,19.450000762939453,19.450000762939453,19.450000762939453,0
2019-08-20,18.100000381469727,18.100000381469727,15.600000381469727,17.899999618530273,16000
2019-08-21,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,4000
2019-08-22,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,0
2019-08-23,17.149999618530273,17.149999618530273,17.149999618530273,17.149999618530273,4000
2019-08-26,15.5,15.5,15.5,15.5,4000
2019-08-27,15.5,15.5,15.5,15.5,0
2019-08-28,15.0,15.0,15.0,15.0,4000
2019-08-29,15.0,15.0,14.5,14.5,8000
2019-08-30,14.5,14.5,14.5,14.5,0
2019-09-03,14.5,14.5,14.5,14.5,0
2019-09-04,14.5,14.5,14.5,14.5,0
2019-09-05,14.5,15.949999809265137,14.5,15.949999809265137,8000
2019-09-06,15.949999809265137,15.949999809265137,15.949999809265137,15.949999809265137,0
2019-09-09,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,4000
2019-09-11,18.850000381469727,18.850000381469727,18.850000381469727,18.850000381469727,4000
2019-09-12,18.850000381469727,18.850000381469727,18.850000381469727,18.850000381469727,0
2019-09-13,18.850000381469727,18.850000381469727,18.850000381469727,18.850000381469727,0
2019-09-16,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,4000
2019-09-17,17.100000381469727,18.799999237060547,17.100000381469727,18.799999237060547,8000
2019-09-18,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0
2019-09-19,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0
2019-09-20,17.899999618530273,18.350000381469727,17.899999618530273,18.350000381469727,108000
2019-09-23,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,0
2019-09-24,19.25,19.25,19.25,19.25,4000
2019-09-25,20.100000381469727,20.100000381469727,20.100000381469727,20.100000381469727,32000
2019-09-26,21.0,21.0,21.0,21.0,48000
2019-09-27,21.0,21.0,21.0,21.0,0
2019-09-30,21.0,21.0,21.0,21.0,0
2019-10-01,21.0,21.0,21.0,21.0,0
2019-10-03,21.0,21.0,21.0,21.0,0
2019-10-04,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,4000
2019-10-07,20.5,20.5,20.5,20.5,4000
2019-10-09,19.5,19.5,19.5,19.5,4000
2019-10-10,19.5,19.5,19.5,19.5,0
2019-10-11,19.5,19.5,19.5,19.5,0
2019-10-14,19.5,19.5,19.5,19.5,0
2019-10-15,18.549999237060547,18.549999237060547,18.549999237060547,18.549999237060547,12000
2019-10-16,18.549999237060547,18.549999237060547,18.549999237060547,18.549999237060547,0
2019-10-17,17.649999618530273,17.649999618530273,17.649999618530273,17.649999618530273,4000
2019-10-18,17.649999618530273,17.649999618530273,17.649999618530273,17.649999618530273,0
2019-10-22,18.0,18.0,18.0,18.0,4000
2019-10-23,18.0,18.0,18.0,18.0,0
2019-10-24,17.100000381469727,18.450000762939453,17.100000381469727,18.450000762939453,8000
2019-10-25,17.549999237060547,17.549999237060547,17.549999237060547,17.549999237060547,4000
2019-10-27,16.700000762939453,16.700000762939453,16.700000762939453,16.700000762939453,4000
2019-10-29,16.0,16.100000381469727,15.899999618530273,16.0,16000
2019-10-30,16.799999237060547,16.799999237060547,16.100000381469727,16.5,12000
2019-10-31,16.5,16.5,16.5,16.5,0
2019-11-01,16.5,16.5,16.5,16.5,0
2019-11-04,17.299999237060547,17.299999237060547,17.299999237060547,17.299999237060547,4000
2019-11-05,18.049999237060547,18.049999237060547,18.049999237060547,18.049999237060547,8000
2019-11-06,18.5,18.799999237060547,18.5,18.799999237060547,12000
2019-11-07,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0
2019-11-08,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0
2019-11-11,17.899999618530273,17.899999618530273,17.899999618530273,17.899999618530273,8000
2019-11-13,17.899999618530273,17.899999618530273,17.899999618530273,17.899999618530273,0
2019-11-14,17.899999618530273,17.899999618530273,17.899999618530273,17.899999618530273,0
2019-11-15,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,8000
2019-11-18,16.200000762939453,16.200000762939453,16.200000762939453,16.200000762939453,0
2019-11-19,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,8000
2019-11-20,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,0
2019-11-21,14.649999618530273,14.649999618530273,14.649999618530273,14.649999618530273,0
2019-11-22,12.649999618530273,13.949999809265137,12.649999618530273,13.100000381469727,16000
2019-11-25,13.0,13.0,13.0,13.0,4000
2019-11-26,13.649999618530273,13.649999618530273,12.5,12.5,8000
2019-11-27,12.5,12.5,12.5,12.5,0
2019-11-28,13.050000190734863,13.050000190734863,13.050000190734863,13.050000190734863,40000
2019-11-29,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,32000
2019-12-02,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,0
2019-12-03,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,0
2019-12-04,13.550000190734863,13.550000190734863,13.550000190734863,13.550000190734863,0
2019-12-05,14.050000190734863,14.199999809265137,14.050000190734863,14.199999809265137,16000
2019-12-06,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,0
2019-12-09,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,0
2019-12-10,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,0
2019-12-11,14.199999809265137,14.199999809265137,14.199999809265137,14.199999809265137,0
2019-12-12,13.5,13.5,13.5,13.5,4000
2019-12-13,13.5,13.5,13.5,13.5,0
2019-12-16,12.25,12.25,12.25,12.25,8000
2019-12-17,12.25,12.25,12.25,12.25,0
2019-12-18,12.25,12.25,12.25,12.25,0
2019-12-19,12.25,12.25,12.25,12.25,0
2019-12-20,12.25,12.25,12.25,12.25,0
2019-12-23,12.25,12.25,12.25,12.25,0
2019-12-24,12.25,12.25,12.25,12.25,0
2019-12-26,12.25,12.25,12.25,12.25,0
2019-12-27,12.800000190734863,12.800000190734863,12.75,12.75,44000
2019-12-30,12.75,12.75,12.75,12.75,0
2019-12-31,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,4000
2020-01-01,12.149999618530273,12.149999618530273,12.149999618530273,12.149999618530273,0
2020-01-02,12.0,12.0,12.0,12.0,4000
2020-01-03,12.0,12.0,12.0,12.0,0
2020-01-06,12.0,12.0,12.0,12.0,0
2020-01-07,12.0,12.0,12.0,12.0,0
2020-01-08,12.0,12.0,12.0,12.0,0
2020-01-09,12.0,12.5,12.0,12.5,24000
2020-01-10,12.5,12.5,12.5,12.5,0
2020-01-13,12.5,12.5,12.5,12.5,0
2020-01-14,12.5,12.5,12.5,12.5,0
2020-01-15,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,4000
2020-01-16,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0
2020-01-17,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0
2020-01-20,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0
2020-01-21,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0
2020-01-22,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0
2020-01-23,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0
2020-01-24,11.899999618530273,11.899999618530273,11.899999618530273,11.899999618530273,0
2020-01-27,11.350000381469727,12.199999809265137,11.350000381469727,12.0,20000
2020-01-28,12.0,12.0,12.0,12.0,0
2020-01-29,12.0,12.0,12.0,12.0,0
2020-01-30,12.0,12.0,12.0,12.0,0
2020-01-31,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,4000
2020-02-03,11.850000381469727,11.850000381469727,11.850000381469727,11.850000381469727,0
2020-02-04,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,12000
2020-02-05,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0
2020-02-06,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0
2020-02-07,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0
2020-02-10,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0
2020-02-11,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0
2020-02-12,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0
2020-02-13,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0
2020-02-14,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0
2020-02-17,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0
2020-02-18,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,8000
2020-02-19,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0
2020-02-20,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0
2020-02-24,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0
2020-02-25,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0
2020-02-26,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0
2020-02-27,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0
2020-02-28,12.449999809265137,12.449999809265137,12.449999809265137,12.449999809265137,0
2020-03-02,11.850000381469727,12.5,11.850000381469727,12.0,116000
2020-03-03,12.0,12.0,12.0,12.0,0
2020-03-04,12.0,12.0,12.0,12.0,0
2020-03-05,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,8000
2020-03-06,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,0
2020-03-09,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,0
2020-03-11,11.399999618530273,11.399999618530273,11.399999618530273,11.399999618530273,0
2020-03-12,11.899999618530273,11.899999618530273,10.850000381469727,10.850000381469727,8000
2020-03-13,10.350000381469727,10.350000381469727,10.350000381469727,10.350000381469727,8000
2020-03-16,10.399999618530273,10.850000381469727,10.0,10.100000381469727,32000
2020-03-17,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0
2020-03-18,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0
2020-03-19,10.100000381469727,10.100000381469727,10.100000381469727,10.100000381469727,0
2020-03-20,9.600000381469727,10.5,9.600000381469727,10.5,16000
2020-03-23,10.0,10.0,10.0,10.0,4000
2020-03-24,9.5,9.5,9.5,9.5,4000
2020-03-25,9.5,9.5,9.5,9.5,0
2020-03-26,9.5,9.5,9.5,9.5,0
2020-03-27,9.5,9.5,9.5,9.5,0
2020-03-30,9.5,9.5,9.5,9.5,0
2020-03-31,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,4000
2020-04-01,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-03,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-07,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-08,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-09,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-13,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-15,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-16,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-17,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-20,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-21,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-22,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-23,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-24,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-27,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-28,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-29,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-04-30,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-05-04,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-05-05,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-05-06,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-05-07,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-05-08,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-05-11,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
2020-05-12,9.050000190734863,9.050000190734863,9.050000190734863,9.050000190734863,0
